,Unnamed: 0,url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,year,month,day
115155,115155,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,69,Outside Today,YoungBoy Never Broke Again,Outside TodayYoungBoy Never Broke Again,1,58.0,31,15,2018,5,5
115414,115414,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,80,Candy Paint,Post Malone,Candy PaintPost Malone,1,82.0,50,15,2018,2,17
115470,115470,https://www.billboard.com/charts/hot-100/2018-05-26,2018-05-26,83,Singles You Up,Jordan Davis,Singles You UpJordan Davis,1,77.0,50,15,2018,5,26
115508,115508,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,85,River,Eminem Featuring Ed Sheeran,RiverEminem Featuring Ed Sheeran,1,61.0,32,15,2018,3,24
115569,115569,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,88,Say Something,Justin Timberlake Featuring Chris Stapleton,Say SomethingJustin Timberlake Featuring Chris Stapleton,1,78.0,9,15,2018,5,19
115694,115694,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,93,Red Roses,Lil Skies Featuring Landon Cube,Red RosesLil Skies Featuring Landon Cube,1,94.0,69,15,2018,4,28
115912,115912,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,100,Sauce It Up,Lil Uzi Vert,Sauce It UpLil Uzi Vert,1,96.0,49,15,2017,12,23
116058,116058,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,4,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,3.0,1,16,2018,1,20
116326,116326,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,9,Bad At Love,Halsey,Bad At LoveHalsey,1,10.0,8,16,2018,1,6
116717,116717,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,19,Stir Fry,Migos,Stir FryMigos,1,17.0,8,16,2018,4,21
116990,116990,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,27,Plain Jane,A$AP Ferg Featuring Nicki Minaj,Plain JaneA$AP Ferg Featuring Nicki Minaj,1,29.0,27,16,2018,1,27
117137,117137,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,32,Bartier Cardi,Cardi B Featuring 21 Savage,Bartier CardiCardi B Featuring 21 Savage,1,51.0,14,16,2018,4,21
117278,117278,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,36,Silence,Marshmello Featuring Khalid,SilenceMarshmello Featuring Khalid,1,43.0,36,16,2017,12,16
117359,117359,https://www.billboard.com/charts/hot-100/2018-03-03,2018-03-03,40,Ric Flair Drip,Offset & Metro Boomin,Ric Flair DripOffset & Metro Boomin,1,41.0,39,16,2018,3,3
117468,117468,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,44,All The Stars,Kendrick Lamar & SZA,All The StarsKendrick Lamar & SZA,1,31.0,7,16,2018,5,5
117691,117691,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,51,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black","Pills And AutomobilesChris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",1,57.0,46,16,2018,1,13
117829,117829,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,56,Roll In Peace,Kodak Black Featuring XXXTENTACION,Roll In PeaceKodak Black Featuring XXXTENTACION,1,57.0,53,16,2017,12,23
117830,117830,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,56,Round Here Buzz,Eric Church,Round Here BuzzEric Church,1,57.0,56,16,2018,1,27
117951,117951,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,61,...Ready For It?,Taylor Swift,...Ready For It?Taylor Swift,1,59.0,4,16,2018,1,6
118032,118032,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,63,Pick It Up,Famous Dex Featuring A$AP Rocky,Pick It UpFamous Dex Featuring A$AP Rocky,1,54.0,54,16,2018,3,17
118305,118305,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,98,Red Roses,Lil Skies Featuring Landon Cube,Red RosesLil Skies Featuring Landon Cube,1,,98,1,2018,1,20
118306,118306,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,98,A Girl Like You,Easton Corbin,A Girl Like YouEaston Corbin,1,,98,1,2018,2,17
118307,118307,https://www.billboard.com/charts/hot-100/2018-03-10,2018-03-10,98,Break Up In The End,Cole Swindell,Break Up In The EndCole Swindell,1,,98,1,2018,3,10
118308,118308,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,98,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,SativaJhene Aiko Featuring Swae Lee Or Rae Sremmurd,1,,98,1,2018,3,17
118309,118309,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,98,Close,Rae Sremmurd & Travis Scott,CloseRae Sremmurd & Travis Scott,1,,98,1,2018,5,5
118310,118310,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,98,Preach,YoungBoy Never Broke Again,PreachYoungBoy Never Broke Again,1,,98,1,2018,5,19
118738,118738,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,99,Criminal,Natti Natasha x Ozuna,CriminalNatti Natasha x Ozuna,1,,99,1,2017,12,23
118739,118739,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,99,Rock,Plies,RockPlies,1,,99,1,2018,2,3
119189,119189,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,100,Perro Fiel,Shakira Featuring Nicky Jam,Perro FielShakira Featuring Nicky Jam,1,,100,1,2017,12,16
119190,119190,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,100,Best Friend,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno","Best FriendSofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",1,,100,1,2018,1,13
119191,119191,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,100,Broken Clocks,SZA,Broken ClocksSZA,1,,100,1,2018,3,17
119192,119192,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,100,Alone,Halsey Featuring Big Sean & Stefflon Don,AloneHalsey Featuring Big Sean & Stefflon Don,1,,100,1,2018,4,21
119235,119235,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,4,Psycho,Post Malone Featuring Ty Dolla $ign,PsychoPost Malone Featuring Ty Dolla $ign,1,2.0,2,2,2018,3,17
119295,119295,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,10,Chun-Li,Nicki Minaj,Chun-LiNicki Minaj,1,92.0,10,2,2018,4,28
119298,119298,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,11,Pray For Me,The Weeknd & Kendrick Lamar,Pray For MeThe Weeknd & Kendrick Lamar,1,7.0,7,2,2018,2,24
119303,119303,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,11,Be Careful,Cardi B,Be CarefulCardi B,1,16.0,11,2,2018,4,21
119362,119362,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,17,Say Something,Justin Timberlake Featuring Chris Stapleton,Say SomethingJustin Timberlake Featuring Chris Stapleton,1,9.0,9,2,2018,2,17
119400,119400,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,19,Bartier Cardi,Cardi B Featuring 21 Savage,Bartier CardiCardi B Featuring 21 Savage,1,14.0,14,2,2018,1,13
119404,119404,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,19,Sad!,XXXTENTACION,Sad!XXXTENTACION,1,17.0,17,2,2018,3,24
119423,119423,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,20,Call Out My Name,The Weeknd,Call Out My NameThe Weeknd,1,4.0,4,2,2018,4,21
119482,119482,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,23,Better Now,Post Malone,Better NowPost Malone,1,7.0,7,2,2018,5,19
119524,119524,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,25,Barbie Tingz,Nicki Minaj,Barbie TingzNicki Minaj,1,83.0,25,2,2018,4,28
119919,119919,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,38,Paranoid,Post Malone,ParanoidPost Malone,1,11.0,11,2,2018,5,19
119966,119966,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,39,Rich & Sad,Post Malone,Rich & SadPost Malone,1,14.0,14,2,2018,5,19
120011,120011,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,40,Ball For Me,Post Malone Featuring Nicki Minaj,Ball For MePost Malone Featuring Nicki Minaj,1,16.0,16,2,2018,5,19
120111,120111,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,42,ATM,J. Cole,ATMJ. Cole,1,6.0,6,2,2018,5,12
120208,120208,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,43,Dame Tu Cosita,Pitbull x El Chombo x Karol G Featuring Cutty Ranks,Dame Tu CositaPitbull x El Chombo x Karol G Featuring Cutty Ranks,1,81.0,43,2,2018,5,12
120210,120210,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,44,Ring,Cardi B Featuring Kehlani,RingCardi B Featuring Kehlani,1,28.0,28,2,2018,4,28
120263,120263,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,45,Stay,Post Malone,StayPost Malone,1,17.0,17,2,2018,5,19
120424,120424,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,47,Overdose,YoungBoy Never Broke Again,OverdoseYoungBoy Never Broke Again,1,77.0,47,2,2018,5,19
120665,120665,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,51,Spoil My Night,Post Malone Featuring Swae Lee,Spoil My NightPost Malone Featuring Swae Lee,1,15.0,15,2,2018,5,19
120712,120712,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,51,Outside Today,YoungBoy Never Broke Again,Outside TodayYoungBoy Never Broke Again,1,71.0,51,2,2018,2,3
120848,120848,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,53,All The Stars,Kendrick Lamar & SZA,All The StarsKendrick Lamar & SZA,1,43.0,43,2,2018,1,27
120866,120866,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,53,Billy,6ix9ine,Billy6ix9ine,1,60.0,53,2,2018,3,17
121053,121053,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,55,Diplomatic Immunity,Drake,Diplomatic ImmunityDrake,1,7.0,7,2,2018,2,10
121378,121378,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,58,Codeine Dreaming,Kodak Black Featuring Lil Wayne,Codeine DreamingKodak Black Featuring Lil Wayne,1,52.0,52,2,2017,12,23
121518,121518,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,59,Changes,XXXTENTACION,ChangesXXXTENTACION,1,47.0,47,2,2018,3,24
121778,121778,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,61,Diamond Teeth Samurai,YoungBoy Never Broke Again,Diamond Teeth SamuraiYoungBoy Never Broke Again,1,59.0,59,2,2018,4,28
122179,122179,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,64,Over Now,Post Malone,Over NowPost Malone,1,24.0,24,2,2018,5,19
122221,122221,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,64,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny","Te BoteCasper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",1,74.0,64,2,2018,5,12
122327,122327,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,65,44 More,Logic,44 MoreLogic,1,22.0,22,2,2018,3,17
122348,122348,https://www.billboard.com/charts/hot-100/2018-03-03,2018-03-03,65,Paramedic!,SOB X RBE,Paramedic!SOB X RBE,1,67.0,65,2,2018,3,3
122482,122482,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,66,Same Bitches,Post Malone Featuring G-Eazy & YG,Same BitchesPost Malone Featuring G-Eazy & YG,1,20.0,20,2,2018,5,19
122624,122624,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,66,Delicate,Taylor Swift,DelicateTaylor Swift,1,84.0,66,2,2018,3,31
122668,122668,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,67,Takin' Shots,Post Malone,Takin' ShotsPost Malone,1,29.0,29,2,2018,5,19
122670,122670,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,67,Best Life,Cardi B Featuring Chance The Rapper,Best LifeCardi B Featuring Chance The Rapper,1,39.0,39,2,2018,4,28
122850,122850,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,68,Bickenhead,Cardi B,BickenheadCardi B,1,43.0,43,2,2018,4,28
123034,123034,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,69,92 Explorer,Post Malone,92 ExplorerPost Malone,1,40.0,40,2,2018,5,19
123039,123039,https://www.billboard.com/charts/hot-100/2018-03-03,2018-03-03,69,Plug Walk,Rich The Kid,Plug WalkRich The Kid,1,62.0,62,2,2018,3,3
123207,123207,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,69,Betrayed,Lil Xan,BetrayedLil Xan,1,93.0,69,2,2017,12,9
123217,123217,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,69,Red Roses,Lil Skies Featuring Landon Cube,Red RosesLil Skies Featuring Landon Cube,1,98.0,69,2,2018,1,27
123658,123658,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,72,Boo'd Up,Ella Mai,Boo'd UpElla Mai,1,78.0,72,2,2018,4,21
123849,123849,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,73,Call It What You Want,Taylor Swift,Call It What You WantTaylor Swift,1,27.0,27,2,2017,12,2
123917,123917,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,73,Booty,Blac Youngsta,BootyBlac Youngsta,1,81.0,73,2,2018,3,17
124559,124559,https://www.billboard.com/charts/hot-100/2018-03-24,2018-03-24,76,Powerglide,Rae Sremmurd & Juicy J,PowerglideRae Sremmurd & Juicy J,1,76.0,76,2,2018,3,24
125099,125099,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,78,Rewrite The Stars,Zac Efron & Zendaya,Rewrite The StarsZac Efron & Zendaya,1,85.0,78,2,2018,1,20
125111,125111,https://www.billboard.com/charts/hot-100/2018-04-07,2018-04-07,78,Sit Next To Me,Foster The People,Sit Next To MeFoster The People,1,86.0,78,2,2018,4,7
125286,125286,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,79,1985 (Intro To The Fall Off),J. Cole,1985 (Intro To The Fall Off)J. Cole,1,20.0,20,2,2018,5,12
125526,125526,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,80,Photograph,J. Cole,PhotographJ. Cole,1,14.0,14,2,2018,5,12
125540,125540,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,80,Rubbin Off The Paint,YBN Nahmir,Rubbin Off The PaintYBN Nahmir,1,79.0,79,2,2017,12,2
126023,126023,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,82,OTW,"Khalid, Ty Dolla $ign & 6LACK","OTWKhalid, Ty Dolla $ign & 6LACK",1,57.0,57,2,2018,5,12
126228,126228,https://www.billboard.com/charts/hot-100/2018-03-03,2018-03-03,83,Big Shot,Kendrick Lamar & Travis Scott,Big ShotKendrick Lamar & Travis Scott,1,71.0,71,2,2018,3,3
126928,126928,https://www.billboard.com/charts/hot-100/2018-04-14,2018-04-14,86,Say Amen (Saturday Night),Panic! At The Disco,Say Amen (Saturday Night)Panic! At The Disco,1,60.0,60,2,2018,4,14
127143,127143,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,86,Best Friend,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno","Best FriendSofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",1,100.0,86,2,2018,1,20
127566,127566,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,89,Otherside,Post Malone,OthersidePost Malone,1,46.0,46,2,2018,5,19
127567,127567,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,89,BBO (Bad Bitches Only),Migos Featuring 21 Savage,BBO (Bad Bitches Only)Migos Featuring 21 Savage,1,48.0,48,2,2018,2,17
127680,127680,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,89,Stir Fry,Migos,Stir FryMigos,1,94.0,89,2,2018,1,13
127681,127681,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,89,Singles You Up,Jordan Davis,Singles You UpJordan Davis,1,94.0,89,2,2018,2,24
127713,127713,https://www.billboard.com/charts/hot-100/2017-12-09,2017-12-09,89,Pick It Up,Famous Dex Featuring A$AP Rocky,Pick It UpFamous Dex Featuring A$AP Rocky,1,97.0,89,2,2017,12,9
127758,127758,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,90,She Bad,Cardi B & YG,She BadCardi B & YG,1,57.0,57,2,2018,4,28
127759,127759,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,90,Sick Boy,The Chainsmokers,Sick BoyThe Chainsmokers,1,65.0,65,2,2018,2,10
127817,127817,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,90,Corazon,Maluma X Nego do Borel,CorazonMaluma X Nego do Borel,1,92.0,90,2,2018,1,20
128240,128240,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,9,Pray For Me,The Weeknd & Kendrick Lamar,Pray For MeThe Weeknd & Kendrick Lamar,1,9.0,7,5,2018,3,17
128553,128553,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,82,For The First Time,Darius Rucker,For The First TimeDarius Rucker,1,98.0,82,4,2018,4,28
128591,128591,https://www.billboard.com/charts/hot-100/2018-04-07,2018-04-07,83,I Lived It,Blake Shelton,I Lived ItBlake Shelton,1,85.0,83,4,2018,4,7
128632,128632,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,84,Get Along,Kenny Chesney,Get AlongKenny Chesney,1,82.0,78,4,2018,5,12
128706,128706,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,3,God's Plan,Drake,God's PlanDrake,1,2.0,1,15,2018,5,12
128818,128818,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,4,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,No LimitG-Eazy Featuring A$AP Rocky & Cardi B,1,5.0,4,15,2018,1,6
128911,128911,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,6,Gucci Gang,Lil Pump,Gucci GangLil Pump,1,4.0,3,15,2018,1,6
129108,129108,https://www.billboard.com/charts/hot-100/2018-02-17,2018-02-17,9,Meant To Be,Bebe Rexha & Florida Georgia Line,Meant To BeBebe Rexha & Florida Georgia Line,1,11.0,9,15,2018,2,17
129132,129132,https://www.billboard.com/charts/hot-100/2018-04-21,2018-04-21,10,Finesse,Bruno Mars & Cardi B,FinesseBruno Mars & Cardi B,1,8.0,3,15,2018,4,21
129359,129359,https://www.billboard.com/charts/hot-100/2018-02-10,2018-02-10,14,Let You Down,NF,Let You DownNF,1,14.0,14,15,2018,2,10
129455,129455,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,16,I Get The Bag,Gucci Mane Featuring Migos,I Get The BagGucci Mane Featuring Migos,1,16.0,11,15,2017,12,16
129456,129456,https://www.billboard.com/charts/hot-100/2018-03-10,2018-03-10,16,Gummo,6ix9ine,Gummo6ix9ine,1,25.0,12,15,2018,3,10
129526,129526,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,18,MotorSport,"Migos, Nicki Minaj & Cardi B","MotorSportMigos, Nicki Minaj & Cardi B",1,14.0,6,15,2018,2,24
129564,129564,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,19,Mine,Bazzi,MineBazzi,1,17.0,11,15,2018,5,12
129642,129642,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,21,Him & I,G-Eazy & Halsey,Him & IG-Eazy & Halsey,1,18.0,14,15,2018,3,31
129651,129651,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,21,How Long,Charlie Puth,How LongCharlie Puth,1,22.0,21,15,2018,2,3
129833,129833,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,26,I Fall Apart,Post Malone,I Fall ApartPost Malone,1,23.0,16,15,2018,1,20
130023,130023,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,31,Marry Me,Thomas Rhett,Marry MeThomas Rhett,1,30.0,30,15,2018,3,31
130271,130271,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,38,Lights Down Low,MAX Featuring gnash,Lights Down LowMAX Featuring gnash,1,41.0,38,15,2018,2,3
130417,130417,https://www.billboard.com/charts/hot-100/2018-05-26,2018-05-26,43,Dura,Daddy Yankee,DuraDaddy Yankee,1,43.0,43,15,2018,5,26
130558,130558,https://www.billboard.com/charts/hot-100/2018-03-03,2018-03-03,48,Lemon,N*E*R*D & Rihanna,LemonN*E*R*D & Rihanna,1,46.0,40,15,2018,3,3
130640,130640,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,51,Like I Loved You,Brett Young,Like I Loved YouBrett Young,1,46.0,46,15,2018,1,20
130673,130673,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,52,Greatest Love Story,LANCO,Greatest Love StoryLANCO,1,54.0,45,15,2017,12,30
130724,130724,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,54,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake","King's DeadJay Rock, Kendrick Lamar, Future & James Blake",1,49.0,21,15,2018,5,5
130809,130809,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,57,Light It Up,Luke Bryan,Light It UpLuke Bryan,1,58.0,57,15,2017,12,23
130870,130870,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,60,Look What You Made Me Do,Taylor Swift,Look What You Made Me DoTaylor Swift,1,44.0,1,15,2017,12,16
130889,130889,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,60,Five More Minutes,Scotty McCreery,Five More MinutesScotty McCreery,1,55.0,44,15,2018,3,31
130988,130988,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,63,I'll Name The Dogs,Blake Shelton,I'll Name The DogsBlake Shelton,1,65.0,58,15,2018,1,6
130991,130991,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,63,Losing Sleep,Chris Young,Losing SleepChris Young,1,63.0,63,15,2018,1,20
131137,131137,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,68,New Freezer,Rich The Kid Featuring Kendrick Lamar,New FreezerRich The Kid Featuring Kendrick Lamar,1,68.0,41,15,2018,5,19
131262,131262,https://www.billboard.com/charts/hot-100/2018-05-19,2018-05-19,73,Most People Are Good,Luke Bryan,Most People Are GoodLuke Bryan,1,74.0,43,15,2018,5,19
131266,131266,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,73,IDGAF,Dua Lipa,IDGAFDua Lipa,1,60.0,54,15,2018,5,5
